2970569441 326255267
793965581385011200 15429807
1221366000752324608 37034483
1020987296 591505507
1734300049 25073877
40032608 25073877
51583788 1074480192
1122930504 824322536204865536
15732429 115563859
2388930296 1261444572309155840
68698563 1074480192
727607217122316288 176307814
2340391067 334715818
754288945 16834659
1362062425 89887215
2270027781 152145921
1127245152513347584 786309892990574592
1400514948 1081994176173129728
1194275122775052288 16973333
1238992547126657024 2853461537
858761372238192640 15728161
1247825859987341312 26059158
1225689377700888576 1901794322
14608365 50551742
4609412237 25073877
60240562 210424042
413356763 413356763
1028041029763706880 702408119939407872
1555956482 1242358046308945920
1555956482 1059904744695779328
3195849271 1137979040
2409709166 886420492508291072
605650716 1047850695804801024
1177232645291483136 1917731
900225426 827934520112472064
1266762155170295808 65497475
935881518920200192 65497475
1088239978876989440 956923738905333760
840066155658207232 1214197413809807360
798569919025737728 813792250497028096
1042459453507989504 938934927218921472
1064912911011901440 915732862506323968
2657184198 1883499115
827827325068783616 4097559143
891292181000007680 25073877
542477931 27493883
134989855 1114694580232904704
1069268926939521024 80820758
8039552 1144333281099468800
31889506 939091
39564929 2832475948
1025035982 32871086
1045392365760991232 74481047
2617153778 870629200348274688
234800570 776035864870871040
2721074841 2902821
1018838297064497152 1536026610
541646795 25555639
923385052704268288 1385878826
1153260612476198912 1385878826
1143304295183540224 1385878826
1094756161742692352 1385878826
1098150484328833024 1385878826
991926290839101440 1385878826
394966070 1179613418
1068759313236221952 1385878826
1007222292554964992 1385878826
959128821625774080 1385878826
17148174 14437161
1264063154 2847258009
3748419377 1001517475618488320
15287535 1051393723609882624
136272628 891256147344273408
2450809081 1105326466588323840
805933317052858368 23645988
748877199013326848 1256343558052864000
1080559467840847872 72370745
1033104916569620480 28200915
32951375 399837717
426565037 27493883
503503250 797881488
407434584 16326882
1073607285447016448 20294499
477287337 826982179204915200
981183063219634176 357606935
132125175 34713362
141593090 1110476869181280256
89735190 27493883
6730222 75364211
480537324 4157939543
1163384244716101632 230919880
720645841963364352 1265761679947771904
1151120516784238592 1198651135378239488
863030814304546816 1074416055513165824
1104416572125392896 1265761679947771904
1093974963936210944 980486140334616576
1261470628042944512 25365536
895289924152373248 895289924152373248
889846759744253952 891256147344273408
922402056480141312 922402056480141312
1104491447045238784 1104491447045238784
20731354 95044279
