735106736332410880 306433482
735106736332410880 1208012907876884480
735106736332410880 350956520
735106736332410880 995698400111857664
735106736332410880 1472482676
735106736332410880 1247892002680623106
735106736332410880 1265634552678019077
735106736332410880 1247226795289489408
735106736332410880 950690984236523520
735106736332410880 1061661999463944192
735106736332410880 3864158913
735106736332410880 1056223391135358976
735106736332410880 1058162469389033472
735106736332410880 1264978476571873280
735106736332410880 1230504550877913088
735106736332410880 949443772957392896
735106736332410880 1213222463531700225
735106736332410880 1265197095360716802
735106736332410880 1213522940416774144
735106736332410880 1210714677317111808
735106736332410880 20820771
735106736332410880 1222079035422855170
735106736332410880 1264914340110577665
735106736332410880 956487917337128960
735106736332410880 753642644903985152
735106736332410880 39779779
735106736332410880 2340190548
735106736332410880 1315719794
735106736332410880 1264098659026604033
735106736332410880 1248287443930902529
735106736332410880 1247878454889951232
735106736332410880 1247230698777239555
735106736332410880 1254400657043283968
735106736332410880 1192354558938238977
735106736332410880 1264600733254586368
735106736332410880 1456840320
735106736332410880 1205769681006710784
735106736332410880 1074960226502074368
735106736332410880 1157091579255054336
735106736332410880 1263545596079738881
735106736332410880 901161967154417664
735106736332410880 1185641805662044160
735106736332410880 1262781925099479040
735106736332410880 1264249040432054272
735106736332410880 1231177498995630080
735106736332410880 1199433810947059714
735106736332410880 1201765853819293700
735106736332410880 1055427799618674688
735106736332410880 1211557730130915328
735106736332410880 1168414359397101569
735106736332410880 1014198912
735106736332410880 1211556611140927488
735106736332410880 520512113
735106736332410880 858340863772119040
735106736332410880 1139177950593478656
735106736332410880 890470895537590273
735106736332410880 1623439214
735106736332410880 4242418749
735106736332410880 989219633478582273
735106736332410880 99113644
735106736332410880 2833257757
735106736332410880 1006795162897584130
735106736332410880 1142498401
735106736332410880 529290257
735106736332410880 1261175737308102661
735106736332410880 1214177475791425536
735106736332410880 976281459806949376
735106736332410880 1127744052122701824
735106736332410880 4143639737
735106736332410880 3389381223
735106736332410880 1213178350610472960
735106736332410880 408957481
735106736332410880 1241427422068736001
735106736332410880 1166312454
735106736332410880 3256465459
735106736332410880 1232678434217676811
735106736332410880 1134236141446684672
735106736332410880 1144465765342466053
735106736332410880 3313063772
735106736332410880 1229126223667662850
735106736332410880 1113844867321536514
735106736332410880 1155550112367566848
735106736332410880 1024386460957388800
735106736332410880 47200094
735106736332410880 965525395
735106736332410880 914679625216811008
735106736332410880 1182165553106096128
735106736332410880 1166758376908427269
735106736332410880 1192888257316577280
735106736332410880 896519597385560064
735106736332410880 945272139216650240
735106736332410880 1214673710348718081
735106736332410880 32475239
735106736332410880 911989622091034624
735106736332410880 1009228900667310080
735106736332410880 572917228
735106736332410880 722982385
735106736332410880 1594821962
735106736332410880 1155425096506306560
735106736332410880 1045637419998097408
735106736332410880 1190986384716242945
735106736332410880 259497039
735106736332410880 1319867898
735106736332410880 735431566088916992
735106736332410880 1153571054
735106736332410880 4858361825
735106736332410880 998144701537468416
