85380154 735106736332410880
85380154 459207130
85380154 1076052534127677440
85380154 607023103
85380154 118337843
85380154 1466876120
85380154 2555879008
85380154 1250400933865033728
85380154 1255474505188859906
85380154 1010905056546295809
85380154 1255183701505462272
85380154 908360870543097856
85380154 481232348
85380154 893112524459081729
85380154 1225048323238907906
85380154 1344677880
85380154 1143154747119230981
85380154 12680562
85380154 1263003456
85380154 1168146538583007234
85380154 1165687818741587968
85380154 3294656099
85380154 1177528526632886274
85380154 1562733062
85380154 1195706624201101313
85380154 1205920234516942856
85380154 1440789019
85380154 178153442
85380154 251734760
85380154 108424281
85380154 1528384320
85380154 314928462
85380154 1229807107421212673
85380154 1213994893258813440
85380154 269752798
85380154 214877625
85380154 311126293
85380154 1173624533636583424
85380154 1220796521802801158
85380154 899888377
85380154 241972426
85380154 1129054004913295360
85380154 1232583026158243842
85380154 733638408652869632
85380154 395431589
85380154 1197120066338377728
85380154 3200385637
85380154 2214494780
85380154 862448916381519873
85380154 1208592087131799553
85380154 469527204
85380154 708675895796613121
85380154 1225444599914733568
85380154 215251373
85380154 340848871
85380154 229939190
85380154 1531611788
85380154 399554959
85380154 3083854816
85380154 4306969275
85380154 1214568373692055554
85380154 1318813039
85380154 1094711682201399296
85380154 1196319126060441600
85380154 1049937491992690688
85380154 1049146682225709056
85380154 1199397524500553730
85380154 281214035
85380154 1062116658729377792
85380154 926105728263344128
85380154 119032299
85380154 1204525730048155649
85380154 357785318
85380154 2494076869
85380154 222442695
85380154 796684688471576576
85380154 1059905474601123841
85380154 1283348796
85380154 1198900338184654848
85380154 90617740
85380154 1185774912327303168
85380154 745891466438975488
85380154 711277405491568641
85380154 1163561134802243585
85380154 427631263
85380154 906096077077716992
85380154 404687104
85380154 265371594
85380154 816235905421807616
85380154 847076093584662530
85380154 718668080
85380154 1138539255163228160
85380154 848593978710794246
85380154 544957133
85380154 1103400885475004416
85380154 2859359345
85380154 2212461865
85380154 16361323
85380154 250667937
85380154 131868567
85380154 3543833476
85380154 824522545361723392
85380154 114517834
